id,byte0,byte1,byte2,byte3,byte4,byte5,byte6,byte7,time_interval,same_id_time_interval,label
0,0,0,0,0,0,0,0,0,0.0003440380096435547,0.0003440380096435547,MALIGN
0,0,0,0,0,0,0,0,0,0.0030388832092285156,0.0030388832092285156,MALIGN
0,0,0,0,0,0,0,0,0,0.00046896934509277344,0.00046896934509277344,MALIGN
0,0,0,0,0,0,0,0,0,0.003013134002685547,0.003013134002685547,MALIGN
0,0,0,0,0,0,0,0,0,0.0002110004425048828,0.0002110004425048828,MALIGN
0,0,0,0,0,0,0,0,0,0.003011941909790039,0.003011941909790039,MALIGN
0,0,0,0,0,0,0,0,0,0.0002410411834716797,0.0002410411834716797,MALIGN
0,0,0,0,0,0,0,0,0,0.0030210018157958984,0.0030210018157958984,MALIGN
0,0,0,0,0,0,0,0,0,0.0003600120544433594,0.0003600120544433594,MALIGN
0,0,0,0,0,0,0,0,0,0.003025054931640625,0.003025054931640625,MALIGN
0,0,0,0,0,0,0,0,0,0.00039386749267578125,0.00039386749267578125,MALIGN
0,0,0,0,0,0,0,0,0,0.0030260086059570312,0.0030260086059570312,MALIGN
0,0,0,0,0,0,0,0,0,0.0004429817199707031,0.0004429817199707031,MALIGN
0,0,0,0,0,0,0,0,0,0.0030210018157958984,0.0030210018157958984,MALIGN
0,0,0,0,0,0,0,0,0,0.0003020763397216797,0.0003020763397216797,MALIGN
0,0,0,0,0,0,0,0,0,0.003011941909790039,0.003011941909790039,MALIGN
0,0,0,0,0,0,0,0,0,0.00017905235290527344,0.00017905235290527344,MALIGN
0,0,0,0,0,0,0,0,0,0.003019094467163086,0.003019094467163086,MALIGN
0,0,0,0,0,0,0,0,0,0.0003268718719482422,0.0003268718719482422,MALIGN
0,0,0,0,0,0,0,0,0,0.0030219554901123047,0.0030219554901123047,MALIGN
0,0,0,0,0,0,0,0,0,0.0003631114959716797,0.0003631114959716797,MALIGN
0,0,0,0,0,0,0,0,0,0.0030219554901123047,0.0030219554901123047,MALIGN
0,0,0,0,0,0,0,0,0,0.0003490447998046875,0.0003490447998046875,MALIGN
0,0,0,0,0,0,0,0,0,0.003010988235473633,0.003010988235473633,MALIGN
0,0,0,0,0,0,0,0,0,0.00021195411682128906,0.00021195411682128906,MALIGN
0,0,0,0,0,0,0,0,0,0.003014087677001953,0.003014087677001953,MALIGN
0,0,0,0,0,0,0,0,0,0.0003008842468261719,0.0003008842468261719,MALIGN
0,0,0,0,0,0,0,0,0,0.0030241012573242188,0.0030241012573242188,MALIGN
0,0,0,0,0,0,0,0,0,0.0003199577331542969,0.0003199577331542969,MALIGN
0,0,0,0,0,0,0,0,0,0.0030329227447509766,0.0030329227447509766,MALIGN
0,0,0,0,0,0,0,0,0,0.0007150173187255859,0.0007150173187255859,MALIGN
0,0,0,0,0,0,0,0,0,0.003020048141479492,0.003020048141479492,MALIGN
0,0,0,0,0,0,0,0,0,0.00024008750915527344,0.00024008750915527344,MALIGN
0,0,0,0,0,0,0,0,0,0.003017902374267578,0.003017902374267578,MALIGN
0,0,0,0,0,0,0,0,0,0.00028896331787109375,0.00028896331787109375,MALIGN
0,0,0,0,0,0,0,0,0,0.003010988235473633,0.003010988235473633,MALIGN
0,0,0,0,0,0,0,0,0,0.00025010108947753906,0.00025010108947753906,MALIGN
0,0,0,0,0,0,0,0,0,0.003023862838745117,0.003023862838745117,MALIGN
0,0,0,0,0,0,0,0,0,0.0004010200500488281,0.0004010200500488281,MALIGN
0,0,0,0,0,0,0,0,0,0.0030269622802734375,0.0030269622802734375,MALIGN
0,0,0,0,0,0,0,0,0,0.0004551410675048828,0.0004551410675048828,MALIGN
0,0,0,0,0,0,0,0,0,0.003025054931640625,0.003025054931640625,MALIGN
0,0,0,0,0,0,0,0,0,0.0003750324249267578,0.0003750324249267578,MALIGN
0,0,0,0,0,0,0,0,0,0.0030138492584228516,0.0030138492584228516,MALIGN
0,0,0,0,0,0,0,0,0,0.00017905235290527344,0.00017905235290527344,MALIGN
0,0,0,0,0,0,0,0,0,0.003016948699951172,0.003016948699951172,MALIGN
0,0,0,0,0,0,0,0,0,0.0002970695495605469,0.0002970695495605469,MALIGN
0,0,0,0,0,0,0,0,0,0.003023862838745117,0.003023862838745117,MALIGN
0,0,0,0,0,0,0,0,0,0.00042819976806640625,0.00042819976806640625,MALIGN
0,0,0,0,0,0,0,0,0,0.0030388832092285156,0.0030388832092285156,MALIGN
0,0,0,0,0,0,0,0,0,0.0004730224609375,0.0004730224609375,MALIGN
0,0,0,0,0,0,0,0,0,0.003020048141479492,0.003020048141479492,MALIGN
0,0,0,0,0,0,0,0,0,0.0002989768981933594,0.0002989768981933594,MALIGN
0,0,0,0,0,0,0,0,0,0.003020048141479492,0.003020048141479492,MALIGN
0,0,0,0,0,0,0,0,0,0.0003178119659423828,0.0003178119659423828,MALIGN
0,0,0,0,0,0,0,0,0,0.0030150413513183594,0.0030150413513183594,MALIGN
0,0,0,0,0,0,0,0,0,0.0002751350402832031,0.0002751350402832031,MALIGN
0,0,0,0,0,0,0,0,0,0.0030260086059570312,0.0030260086059570312,MALIGN
0,0,0,0,0,0,0,0,0,0.0003719329833984375,0.0003719329833984375,MALIGN
0,0,0,0,0,0,0,0,0,0.0030269622802734375,0.0030269622802734375,MALIGN
0,0,0,0,0,0,0,0,0,0.0003161430358886719,0.0003161430358886719,MALIGN
0,0,0,0,0,0,0,0,0,0.0030198097229003906,0.0030198097229003906,MALIGN
0,0,0,0,0,0,0,0,0,0.0003731250762939453,0.0003731250762939453,MALIGN
0,0,0,0,0,0,0,0,0,0.003017902374267578,0.003017902374267578,MALIGN
0,0,0,0,0,0,0,0,0,0.0002689361572265625,0.0002689361572265625,MALIGN
0,0,0,0,0,0,0,0,0,0.003019094467163086,0.003019094467163086,MALIGN
0,0,0,0,0,0,0,0,0,0.0003910064697265625,0.0003910064697265625,MALIGN
0,0,0,0,0,0,0,0,0,0.0030350685119628906,0.0030350685119628906,MALIGN
0,0,0,0,0,0,0,0,0,0.00045299530029296875,0.00045299530029296875,MALIGN
0,0,0,0,0,0,0,0,0,0.003036975860595703,0.003036975860595703,MALIGN
0,0,0,0,0,0,0,0,0,0.00045800209045410156,0.00045800209045410156,MALIGN
0,0,0,0,0,0,0,0,0,0.003017902374267578,0.003017902374267578,MALIGN
0,0,0,0,0,0,0,0,0,0.00028705596923828125,0.00028705596923828125,MALIGN
0,0,0,0,0,0,0,0,0,0.0030219554901123047,0.0030219554901123047,MALIGN
0,0,0,0,0,0,0,0,0,0.0002880096435546875,0.0002880096435546875,MALIGN
0,0,0,0,0,0,0,0,0,0.0030260086059570312,0.0030260086059570312,MALIGN
0,0,0,0,0,0,0,0,0,0.0006139278411865234,0.0006139278411865234,MALIGN
0,0,0,0,0,0,0,0,0,0.003027200698852539,0.003027200698852539,MALIGN
0,0,0,0,0,0,0,0,0,0.00034880638122558594,0.00034880638122558594,MALIGN
0,0,0,0,0,0,0,0,0,0.003036022186279297,0.003036022186279297,MALIGN
0,0,0,0,0,0,0,0,0,0.0004611015319824219,0.0004611015319824219,MALIGN
0,0,0,0,0,0,0,0,0,0.003020048141479492,0.003020048141479492,MALIGN
0,0,0,0,0,0,0,0,0,0.0002930164337158203,0.0002930164337158203,MALIGN
0,0,0,0,0,0,0,0,0,0.0030100345611572266,0.0030100345611572266,MALIGN
0,0,0,0,0,0,0,0,0,0.00019788742065429688,0.00019788742065429688,MALIGN
0,0,0,0,0,0,0,0,0,0.003030061721801758,0.003030061721801758,MALIGN
0,0,0,0,0,0,0,0,0,0.00055694580078125,0.00055694580078125,MALIGN
0,0,0,0,0,0,0,0,0,0.003017902374267578,0.003017902374267578,MALIGN
0,0,0,0,0,0,0,0,0,0.0003371238708496094,0.0003371238708496094,MALIGN
0,0,0,0,0,0,0,0,0,0.0030350685119628906,0.0030350685119628906,MALIGN
0,0,0,0,0,0,0,0,0,0.0006039142608642578,0.0006039142608642578,MALIGN
0,0,0,0,0,0,0,0,0,0.0030150413513183594,0.0030150413513183594,MALIGN
0,0,0,0,0,0,0,0,0,0.0002288818359375,0.0002288818359375,MALIGN
0,0,0,0,0,0,0,0,0,0.0030150413513183594,0.0030150413513183594,MALIGN
0,0,0,0,0,0,0,0,0,0.0002961158752441406,0.0002961158752441406,MALIGN
0,0,0,0,0,0,0,0,0,0.0030329227447509766,0.0030329227447509766,MALIGN
0,0,0,0,0,0,0,0,0,0.0005660057067871094,0.0005660057067871094,MALIGN
0,0,0,0,0,0,0,0,0,0.003030061721801758,0.003030061721801758,MALIGN
0,0,0,0,0,0,0,0,0,0.00039887428283691406,0.00039887428283691406,MALIGN
0,0,0,0,0,0,0,0,0,0.0030269622802734375,0.0030269622802734375,MALIGN
0,0,0,0,0,0,0,0,0,0.0005011558532714844,0.0005011558532714844,MALIGN
0,0,0,0,0,0,0,0,0,0.0030210018157958984,0.0030210018157958984,MALIGN
0,0,0,0,0,0,0,0,0,0.0003108978271484375,0.0003108978271484375,MALIGN
0,0,0,0,0,0,0,0,0,0.003016948699951172,0.003016948699951172,MALIGN
0,0,0,0,0,0,0,0,0,0.000244140625,0.000244140625,MALIGN
0,0,0,0,0,0,0,0,0,0.0030519962310791016,0.0030519962310791016,MALIGN
0,0,0,0,0,0,0,0,0,0.0008740425109863281,0.0008740425109863281,MALIGN
0,0,0,0,0,0,0,0,0,0.0030379295349121094,0.0030379295349121094,MALIGN
0,0,0,0,0,0,0,0,0,0.0004658699035644531,0.0004658699035644531,MALIGN
0,0,0,0,0,0,0,0,0,0.0030541419982910156,0.0030541419982910156,MALIGN
0,0,0,0,0,0,0,0,0,0.0006978511810302734,0.0006978511810302734,MALIGN
0,0,0,0,0,0,0,0,0,0.003025054931640625,0.003025054931640625,MALIGN
0,0,0,0,0,0,0,0,0,0.0003330707550048828,0.0003330707550048828,MALIGN
0,0,0,0,0,0,0,0,0,0.003020048141479492,0.003020048141479492,MALIGN
0,0,0,0,0,0,0,0,0,0.00031280517578125,0.00031280517578125,MALIGN
0,0,0,0,0,0,0,0,0,0.0030210018157958984,0.0030210018157958984,MALIGN
0,0,0,0,0,0,0,0,0,0.00034999847412109375,0.00034999847412109375,MALIGN
0,0,0,0,0,0,0,0,0,0.0030210018157958984,0.0030210018157958984,MALIGN
0,0,0,0,0,0,0,0,0,0.0004901885986328125,0.0004901885986328125,MALIGN
0,0,0,0,0,0,0,0,0,0.0030138492584228516,0.0030138492584228516,MALIGN
0,0,0,0,0,0,0,0,0,0.00023698806762695312,0.00023698806762695312,MALIGN
0,0,0,0,0,0,0,0,0,0.0030159950256347656,0.0030159950256347656,MALIGN
0,0,0,0,0,0,0,0,0,0.0003120899200439453,0.0003120899200439453,MALIGN
0,0,0,0,0,0,0,0,0,0.003014087677001953,0.003014087677001953,MALIGN
0,0,0,0,0,0,0,0,0,0.0002818107604980469,0.0002818107604980469,MALIGN
0,0,0,0,0,0,0,0,0,0.0030281543731689453,0.0030281543731689453,MALIGN
0,0,0,0,0,0,0,0,0,0.00036787986755371094,0.00036787986755371094,MALIGN
0,0,0,0,0,0,0,0,0,0.003025054931640625,0.003025054931640625,MALIGN
0,0,0,0,0,0,0,0,0,0.00045990943908691406,0.00045990943908691406,MALIGN
0,0,0,0,0,0,0,0,0,0.003039121627807617,0.003039121627807617,MALIGN
0,0,0,0,0,0,0,0,0,0.00032591819763183594,0.00032591819763183594,MALIGN
0,0,0,0,0,0,0,0,0,0.003010988235473633,0.003010988235473633,MALIGN
0,0,0,0,0,0,0,0,0,0.0001850128173828125,0.0001850128173828125,MALIGN
0,0,0,0,0,0,0,0,0,0.003014087677001953,0.003014087677001953,MALIGN
0,0,0,0,0,0,0,0,0,0.0003170967102050781,0.0003170967102050781,MALIGN
0,0,0,0,0,0,0,0,0,0.003022909164428711,0.003022909164428711,MALIGN
0,0,0,0,0,0,0,0,0,0.0004029273986816406,0.0004029273986816406,MALIGN
0,0,0,0,0,0,0,0,0,0.003042936325073242,0.003042936325073242,MALIGN
0,0,0,0,0,0,0,0,0,0.0004889965057373047,0.0004889965057373047,MALIGN
0,0,0,0,0,0,0,0,0,0.0030181407928466797,0.0030181407928466797,MALIGN
0,0,0,0,0,0,0,0,0,0.0002448558807373047,0.0002448558807373047,MALIGN
0,0,0,0,0,0,0,0,0,0.0030171871185302734,0.0030171871185302734,MALIGN
0,0,0,0,0,0,0,0,0,0.0003459453582763672,0.0003459453582763672,MALIGN
0,0,0,0,0,0,0,0,0,0.0030210018157958984,0.0030210018157958984,MALIGN
0,0,0,0,0,0,0,0,0,0.0003650188446044922,0.0003650188446044922,MALIGN
0,0,0,0,0,0,0,0,0,0.0030210018157958984,0.0030210018157958984,MALIGN
0,0,0,0,0,0,0,0,0,0.00047397613525390625,0.00047397613525390625,MALIGN
0,0,0,0,0,0,0,0,0,0.0030438899993896484,0.0030438899993896484,MALIGN
0,0,0,0,0,0,0,0,0,0.0006310939788818359,0.0006310939788818359,MALIGN
0,0,0,0,0,0,0,0,0,0.0030260086059570312,0.0030260086059570312,MALIGN
0,0,0,0,0,0,0,0,0,0.00029206275939941406,0.00029206275939941406,MALIGN
0,0,0,0,0,0,0,0,0,0.003010988235473633,0.003010988235473633,MALIGN
0,0,0,0,0,0,0,0,0,0.00021004676818847656,0.00021004676818847656,MALIGN
0,0,0,0,0,0,0,0,0,0.0030357837677001953,0.0030357837677001953,MALIGN
0,0,0,0,0,0,0,0,0,0.0006392002105712891,0.0006392002105712891,MALIGN
0,0,0,0,0,0,0,0,0,0.0030260086059570312,0.0030260086059570312,MALIGN
0,0,0,0,0,0,0,0,0,0.0004918575286865234,0.0004918575286865234,MALIGN
0,0,0,0,0,0,0,0,0,0.0030269622802734375,0.0030269622802734375,MALIGN
0,0,0,0,0,0,0,0,0,0.00030303001403808594,0.00030303001403808594,MALIGN
0,0,0,0,0,0,0,0,0,0.003014087677001953,0.003014087677001953,MALIGN
0,0,0,0,0,0,0,0,0,0.0001900196075439453,0.0001900196075439453,MALIGN
0,0,0,0,0,0,0,0,0,0.0030188560485839844,0.0030188560485839844,MALIGN
0,0,0,0,0,0,0,0,0,0.0003039836883544922,0.0003039836883544922,MALIGN
0,0,0,0,0,0,0,0,0,0.003031015396118164,0.003031015396118164,MALIGN
0,0,0,0,0,0,0,0,0,0.0005609989166259766,0.0005609989166259766,MALIGN
0,0,0,0,0,0,0,0,0,0.0030260086059570312,0.0030260086059570312,MALIGN
0,0,0,0,0,0,0,0,0,0.0003771781921386719,0.0003771781921386719,MALIGN
0,0,0,0,0,0,0,0,0,0.0030279159545898438,0.0030279159545898438,MALIGN
0,0,0,0,0,0,0,0,0,0.000392913818359375,0.000392913818359375,MALIGN
0,0,0,0,0,0,0,0,0,0.003019094467163086,0.003019094467163086,MALIGN
0,0,0,0,0,0,0,0,0,0.0002970695495605469,0.0002970695495605469,MALIGN
0,0,0,0,0,0,0,0,0,0.003011941909790039,0.003011941909790039,MALIGN
0,0,0,0,0,0,0,0,0,0.0002300739288330078,0.0002300739288330078,MALIGN
0,0,0,0,0,0,0,0,0,0.003034830093383789,0.003034830093383789,MALIGN
0,0,0,0,0,0,0,0,0,0.0006270408630371094,0.0006270408630371094,MALIGN
0,0,0,0,0,0,0,0,0,0.003030061721801758,0.003030061721801758,MALIGN
0,0,0,0,0,0,0,0,0,0.00049591064453125,0.00049591064453125,MALIGN
0,0,0,0,0,0,0,0,0,0.003036975860595703,0.003036975860595703,MALIGN
0,0,0,0,0,0,0,0,0,0.0004520416259765625,0.0004520416259765625,MALIGN
0,0,0,0,0,0,0,0,0,0.003010988235473633,0.003010988235473633,MALIGN
0,0,0,0,0,0,0,0,0,0.00019812583923339844,0.00019812583923339844,MALIGN
0,0,0,0,0,0,0,0,0,0.0030159950256347656,0.0030159950256347656,MALIGN
0,0,0,0,0,0,0,0,0,0.00024700164794921875,0.00024700164794921875,MALIGN
0,0,0,0,0,0,0,0,0,0.0030279159545898438,0.0030279159545898438,MALIGN
0,0,0,0,0,0,0,0,0,0.0006039142608642578,0.0006039142608642578,MALIGN
0,0,0,0,0,0,0,0,0,0.003025054931640625,0.003025054931640625,MALIGN
0,0,0,0,0,0,0,0,0,0.0005090236663818359,0.0005090236663818359,MALIGN
0,0,0,0,0,0,0,0,0,0.0030400753021240234,0.0030400753021240234,MALIGN
0,0,0,0,0,0,0,0,0,0.0006158351898193359,0.0006158351898193359,MALIGN
0,0,0,0,0,0,0,0,0,0.003020048141479492,0.003020048141479492,MALIGN
0,0,0,0,0,0,0,0,0,0.0002651214599609375,0.0002651214599609375,MALIGN
0,0,0,0,0,0,0,0,0,0.003011941909790039,0.003011941909790039,MALIGN
0,0,0,0,0,0,0,0,0,0.00019097328186035156,0.00019097328186035156,MALIGN
0,0,0,0,0,0,0,0,0,0.0030329227447509766,0.0030329227447509766,MALIGN
0,0,0,0,0,0,0,0,0,0.0006811618804931641,0.0006811618804931641,MALIGN
0,0,0,0,0,0,0,0,0,0.003033876419067383,0.003033876419067383,MALIGN
0,0,0,0,0,0,0,0,0,0.00032401084899902344,0.00032401084899902344,MALIGN
0,0,0,0,0,0,0,0,0,0.003031015396118164,0.003031015396118164,MALIGN
0,0,0,0,0,0,0,0,0,0.0003631114959716797,0.0003631114959716797,MALIGN
0,0,0,0,0,0,0,0,0,0.0030138492584228516,0.0030138492584228516,MALIGN
0,0,0,0,0,0,0,0,0,0.00028014183044433594,0.00028014183044433594,MALIGN
0,0,0,0,0,0,0,0,0,0.0030150413513183594,0.0030150413513183594,MALIGN
0,0,0,0,0,0,0,0,0,0.0002949237823486328,0.0002949237823486328,MALIGN
0,0,0,0,0,0,0,0,0,0.003025054931640625,0.003025054931640625,MALIGN
0,0,0,0,0,0,0,0,0,0.0003910064697265625,0.0003910064697265625,MALIGN
0,0,0,0,0,0,0,0,0,0.0030298233032226562,0.0030298233032226562,MALIGN
0,0,0,0,0,0,0,0,0,0.0003871917724609375,0.0003871917724609375,MALIGN
0,0,0,0,0,0,0,0,0,0.0030210018157958984,0.0030210018157958984,MALIGN
0,0,0,0,0,0,0,0,0,0.00030493736267089844,0.00030493736267089844,MALIGN
0,0,0,0,0,0,0,0,0,0.003017902374267578,0.003017902374267578,MALIGN
0,0,0,0,0,0,0,0,0,0.0002961158752441406,0.0002961158752441406,MALIGN
0,0,0,0,0,0,0,0,0,0.003010988235473633,0.003010988235473633,MALIGN
0,0,0,0,0,0,0,0,0,0.0002269744873046875,0.0002269744873046875,MALIGN
0,0,0,0,0,0,0,0,0,0.0030350685119628906,0.0030350685119628906,MALIGN
0,0,0,0,0,0,0,0,0,0.00036597251892089844,0.00036597251892089844,MALIGN
0,0,0,0,0,0,0,0,0,0.00302886962890625,0.00302886962890625,MALIGN
0,0,0,0,0,0,0,0,0,0.0004169940948486328,0.0004169940948486328,MALIGN
0,0,0,0,0,0,0,0,0,0.0030241012573242188,0.0030241012573242188,MALIGN
0,0,0,0,0,0,0,0,0,0.0003859996795654297,0.0003859996795654297,MALIGN
0,0,0,0,0,0,0,0,0,0.0030219554901123047,0.0030219554901123047,MALIGN
0,0,0,0,0,0,0,0,0,0.00034499168395996094,0.00034499168395996094,MALIGN
0,0,0,0,0,0,0,0,0,0.003019094467163086,0.003019094467163086,MALIGN
0,0,0,0,0,0,0,0,0,0.0003719329833984375,0.0003719329833984375,MALIGN
0,0,0,0,0,0,0,0,0,0.003036975860595703,0.003036975860595703,MALIGN
0,0,0,0,0,0,0,0,0,0.0006000995635986328,0.0006000995635986328,MALIGN
0,0,0,0,0,0,0,0,0,0.0030279159545898438,0.0030279159545898438,MALIGN
0,0,0,0,0,0,0,0,0,0.0004849433898925781,0.0004849433898925781,MALIGN
0,0,0,0,0,0,0,0,0,0.0030181407928466797,0.0030181407928466797,MALIGN
0,0,0,0,0,0,0,0,0,0.0002758502960205078,0.0002758502960205078,MALIGN
0,0,0,0,0,0,0,0,0,0.003016948699951172,0.003016948699951172,MALIGN
0,0,0,0,0,0,0,0,0,0.0002911090850830078,0.0002911090850830078,MALIGN
0,0,0,0,0,0,0,0,0,0.003017902374267578,0.003017902374267578,MALIGN
0,0,0,0,0,0,0,0,0,0.000614166259765625,0.000614166259765625,MALIGN
0,0,0,0,0,0,0,0,0,0.0030269622802734375,0.0030269622802734375,MALIGN
0,0,0,0,0,0,0,0,0,0.00041985511779785156,0.00041985511779785156,MALIGN
0,0,0,0,0,0,0,0,0,0.0030231475830078125,0.0030231475830078125,MALIGN
0,0,0,0,0,0,0,0,0,0.0004010200500488281,0.0004010200500488281,MALIGN
0,0,0,0,0,0,0,0,0,0.003016948699951172,0.003016948699951172,MALIGN
0,0,0,0,0,0,0,0,0,0.00027108192443847656,0.00027108192443847656,MALIGN
0,0,0,0,0,0,0,0,0,0.003010988235473633,0.003010988235473633,MALIGN
0,0,0,0,0,0,0,0,0,0.00018286705017089844,0.00018286705017089844,MALIGN
0,0,0,0,0,0,0,0,0,0.003030061721801758,0.003030061721801758,MALIGN
0,0,0,0,0,0,0,0,0,0.0006020069122314453,0.0006020069122314453,MALIGN
0,0,0,0,0,0,0,0,0,0.0030241012573242188,0.0030241012573242188,MALIGN
0,0,0,0,0,0,0,0,0,0.0003669261932373047,0.0003669261932373047,MALIGN
0,0,0,0,0,0,0,0,0,0.003031015396118164,0.003031015396118164,MALIGN
0,0,0,0,0,0,0,0,0,0.0004029273986816406,0.0004029273986816406,MALIGN
0,0,0,0,0,0,0,0,0,0.0030150413513183594,0.0030150413513183594,MALIGN
0,0,0,0,0,0,0,0,0,0.00022602081298828125,0.00022602081298828125,MALIGN
0,0,0,0,0,0,0,0,0,0.003017902374267578,0.003017902374267578,MALIGN
0,0,0,0,0,0,0,0,0,0.00030803680419921875,0.00030803680419921875,MALIGN
0,0,0,0,0,0,0,0,0,0.0030210018157958984,0.0030210018157958984,MALIGN
0,0,0,0,0,0,0,0,0,0.0005929470062255859,0.0005929470062255859,MALIGN
0,0,0,0,0,0,0,0,0,0.0030291080474853516,0.0030291080474853516,MALIGN
0,0,0,0,0,0,0,0,0,0.0003819465637207031,0.0003819465637207031,MALIGN
0,0,0,0,0,0,0,0,0,0.0030460357666015625,0.0030460357666015625,MALIGN
0,0,0,0,0,0,0,0,0,0.0004069805145263672,0.0004069805145263672,MALIGN
0,0,0,0,0,0,0,0,0,0.003019094467163086,0.003019094467163086,MALIGN
0,0,0,0,0,0,0,0,0,0.0002789497375488281,0.0002789497375488281,MALIGN
0,0,0,0,0,0,0,0,0,0.0030088424682617188,0.0030088424682617188,MALIGN
0,0,0,0,0,0,0,0,0,0.00019216537475585938,0.00019216537475585938,MALIGN
0,0,0,0,0,0,0,0,0,0.0030350685119628906,0.0030350685119628906,MALIGN
0,0,0,0,0,0,0,0,0,0.0006279945373535156,0.0006279945373535156,MALIGN
0,0,0,0,0,0,0,0,0,0.0030357837677001953,0.0030357837677001953,MALIGN
0,0,0,0,0,0,0,0,0,0.003020048141479492,0.003020048141479492,MALIGN
0,0,0,0,0,0,0,0,0,0.0030210018157958984,0.0030210018157958984,MALIGN
0,0,0,0,0,0,0,0,0,0.0007841587066650391,0.0007841587066650391,MALIGN
0,0,0,0,0,0,0,0,0,0.0030469894409179688,0.0030469894409179688,MALIGN
0,0,0,0,0,0,0,0,0,0.0004229545593261719,0.0004229545593261719,MALIGN
0,0,0,0,0,0,0,0,0,0.003058910369873047,0.003058910369873047,MALIGN
0,0,0,0,0,0,0,0,0,0.0007071495056152344,0.0007071495056152344,MALIGN
0,0,0,0,0,0,0,0,0,0.0030357837677001953,0.0030357837677001953,MALIGN
0,0,0,0,0,0,0,0,0,0.0003211498260498047,0.0003211498260498047,MALIGN
0,0,0,0,0,0,0,0,0,0.0030188560485839844,0.0030188560485839844,MALIGN
0,0,0,0,0,0,0,0,0,0.00030422210693359375,0.00030422210693359375,MALIGN
0,0,0,0,0,0,0,0,0,0.0030269622802734375,0.0030269622802734375,MALIGN
0,0,0,0,0,0,0,0,0,0.00033402442932128906,0.00033402442932128906,MALIGN
0,0,0,0,0,0,0,0,0,0.0030248165130615234,0.0030248165130615234,MALIGN
0,0,0,0,0,0,0,0,0,0.0003390312194824219,0.0003390312194824219,MALIGN
0,0,0,0,0,0,0,0,0,0.003041982650756836,0.003041982650756836,MALIGN
0,0,0,0,0,0,0,0,0,0.0008411407470703125,0.0008411407470703125,MALIGN
0,0,0,0,0,0,0,0,0,0.003039836883544922,0.003039836883544922,MALIGN
0,0,0,0,0,0,0,0,0,0.00037217140197753906,0.00037217140197753906,MALIGN
0,0,0,0,0,0,0,0,0,0.003052949905395508,0.003052949905395508,MALIGN
0,0,0,0,0,0,0,0,0,0.0006680488586425781,0.0006680488586425781,MALIGN
0,0,0,0,0,0,0,0,0,0.0030188560485839844,0.0030188560485839844,MALIGN
0,0,0,0,0,0,0,0,0,0.0002989768981933594,0.0002989768981933594,MALIGN
0,0,0,0,0,0,0,0,0,0.003020048141479492,0.003020048141479492,MALIGN
0,0,0,0,0,0,0,0,0,0.0005691051483154297,0.0005691051483154297,MALIGN
0,0,0,0,0,0,0,0,0,0.0030329227447509766,0.0030329227447509766,MALIGN
0,0,0,0,0,0,0,0,0,0.0003631114959716797,0.0003631114959716797,MALIGN
0,0,0,0,0,0,0,0,0,0.003022909164428711,0.003022909164428711,MALIGN
0,0,0,0,0,0,0,0,0,0.0003399848937988281,0.0003399848937988281,MALIGN
0,0,0,0,0,0,0,0,0,0.0030219554901123047,0.0030219554901123047,MALIGN
0,0,0,0,0,0,0,0,0,0.0005099773406982422,0.0005099773406982422,MALIGN
0,0,0,0,0,0,0,0,0,0.0030269622802734375,0.0030269622802734375,MALIGN
0,0,0,0,0,0,0,0,0,0.00040721893310546875,0.00040721893310546875,MALIGN
0,0,0,0,0,0,0,0,0,0.0030357837677001953,0.0030357837677001953,MALIGN
0,0,0,0,0,0,0,0,0,0.0006780624389648438,0.0006780624389648438,MALIGN
0,0,0,0,0,0,0,0,0,0.0030210018157958984,0.0030210018157958984,MALIGN
0,0,0,0,0,0,0,0,0,0.0002391338348388672,0.0002391338348388672,MALIGN
0,0,0,0,0,0,0,0,0,0.0030219554901123047,0.0030219554901123047,MALIGN
0,0,0,0,0,0,0,0,0,0.00037598609924316406,0.00037598609924316406,MALIGN
0,0,0,0,0,0,0,0,0,0.003047943115234375,0.003047943115234375,MALIGN
0,0,0,0,0,0,0,0,0,0.0005640983581542969,0.0005640983581542969,MALIGN
0,0,0,0,0,0,0,0,0,0.0030548572540283203,0.0030548572540283203,MALIGN
0,0,0,0,0,0,0,0,0,0.0007879734039306641,0.0007879734039306641,MALIGN
0,0,0,0,0,0,0,0,0,0.003074169158935547,0.003074169158935547,MALIGN
0,0,0,0,0,0,0,0,0,0.0014069080352783203,0.0014069080352783203,MALIGN
0,0,0,0,0,0,0,0,0,0.003062009811401367,0.003062009811401367,MALIGN
0,0,0,0,0,0,0,0,0,0.0005140304565429688,0.0005140304565429688,MALIGN
0,0,0,0,0,0,0,0,0,0.0030570030212402344,0.0030570030212402344,MALIGN
0,0,0,0,0,0,0,0,0,0.0006530284881591797,0.0006530284881591797,MALIGN
0,0,0,0,0,0,0,0,0,0.0030159950256347656,0.0030159950256347656,MALIGN
0,0,0,0,0,0,0,0,0,0.000225067138671875,0.000225067138671875,MALIGN
0,0,0,0,0,0,0,0,0,0.0030128955841064453,0.0030128955841064453,MALIGN
0,0,0,0,0,0,0,0,0,0.00026607513427734375,0.00026607513427734375,MALIGN
0,0,0,0,0,0,0,0,0,0.003016948699951172,0.003016948699951172,MALIGN
0,0,0,0,0,0,0,0,0,0.00031685829162597656,0.00031685829162597656,MALIGN
0,0,0,0,0,0,0,0,0,0.0030181407928466797,0.0030181407928466797,MALIGN
